"Title","Authors","PublicationName","AlternateName","Abstract","Url","AuthorAddress","Year","DOI","ReferenceType","Keywords","PdfRelativePath","CustomId"
"Standards for reporting interventions in clinical trials of cupping (strictoc): extending the consort statement","Zhang, X. And Tian, R. And Lam, W.c. And Duan, Y. And Liu, F. And Zhao, C. And Wu, T. And Shang, H. And Tang, X. And Lyu, A. And Bian, Z.","Chinese Medicine (United Kingdom)","","Background: the standards for reporting interventions in clinical trials of cupping (strictoc), in the form of a checklist and explanations for users, were designed to improve reporting of cupping trials, particularly the interventions, and thereby facilitating their interpretation and replication. Methods: a group of clinical experts, methodologists, epidemiologists, and editors has developed this strictoc checklist through a comprehensive process, including registration of this guideline, literature review, solicitation of comments, consensus meeting, revision, and finalization. Results: the strictoc checklist includes 6 items and 16 sub-items, namely cupping rationale, details of cupping, treatment regimen, other components of treatment, treatment provider background, and control or comparator interventions. Illustrative examples of each item are also provided. Conclusions: it is intended that the strictoc, in conjunction with both the main consolidated standards of reporting trials (consort) statement and extension for nonpharmacologic treatment, will raise the reporting quality of clinical trials of cupping. Trial registration we have registered this study on the enhancing the quality and transparency of health research (equator) network: http://www.equator-network.org/library/reporting-guidelines-under-development/reporting-guidelines-under-development-for-clinical-trials/#strictoc. © 2020 the author(s).","","","2020","10.1186/s13020-020-0293-2","","","scopus-2-s2.0-85079064952.pdf","scopus-2-s2.0-85079064952"
"A Bayesian statistics tutorial for clinical research: Prior distributions and meaningful results for small clinical samples","Larson C., Kaplan D., Girolamo T., Kover S. T., Eigsti I. M.","Journal of Clinical Psychology","","OBJECTIVES: Bayesian statistics provides an effective reliable approach for research with small clinical samples and yields clinically meaningful results that can bridge research and practice. This tutorial demonstrates how Bayesian statistics can be effectively and reliably implemented with a small heterogeneous participant sample to promote reproducible and clinically relevant research.\\\\\\\\rMETHODS/RESULTS: We tested example research questions pertaining to language and clinical features in autism spectrum disorder (ASD; n = 20) a condition characterized by significant heterogeneity. We provide step-by-step instructions and visualizations detailing how to (1) identify and develop prior distributions from the literature base (2) evaluate model convergence and reliability and (3) compare models with different prior distributions to select the best performing model. Moreover in step three we demonstrate how to determine whether a sample size is sufficient for reliably interpreting model results. We also provide instructions detailing how to examine results with varied bounds of clinical interest such as the probability that an effect will reflect at least one standard deviation change in scores on a standardized assessment. This information facilitates generalization and application of Bayesian results to a variety of clinical research questions and settings.\\\\\\\\rCONCLUSION: The tutorial concludes with suggestions for future clinical research ensuring the utility of our step-by-step instructions for a broad clinical audience. Copyright © 2023 Wiley Periodicals LLC.","","","2023","10.1002/jclp.23570","","","medline-37477577.pdf","medline-37477577"
"Plan quality evaluation 1994–2012: growth and contributions, limitations, and new directions","Lyles, W. And Stevens, M.","Journal Of Planning Education And Research","","During the last twenty years, more than forty-five publications have sought to measure and evaluate the quality of plans using content analysis methods. We examine reasons for this growth in the literature and its contributions and limitations. We also examine whether the research methods described in these publications conform to recommended practices in the methodological literature on content analysis to determine whether plan quality researchers are likely to be generating reliable and reproducible plan quality data. We provide seven recommendations plan quality researchers can follow to address these weaknesses and improve the reliability and reproducibility of their data. © the author(s) 2014.","","","2014","10.1177/0739456x14549752","","","scopus-2-s2.0-84910663145.pdf","scopus-2-s2.0-84910663145"
"Assessing Open Science practices in physical activity behaviour change intervention evaluations","Norris E., Sulevani I., Finnerty A. N., Castro O.","BMJ Open Sport & Exercise Medicine","","Objectives: Concerns on the lack of reproducibility and transparency in science have led to a range of research practice reforms broadly referred to as 'Open Science'. The extent that physical activity interventions are embedding Open Science practices is currently unknown. In this study we randomly sampled 100 reports of recent physical activity randomised controlled trial behaviour change interventions to estimate the prevalence of Open Science practices.\\\\\\\\rMethods: One hundred reports of randomised controlled trial physical activity behaviour change interventions published between 2018 and 2021 were identified as used within the Human Behaviour-Change Project. Open Science practices were coded in identified reports including: study pre-registration protocol sharing data materials and analysis scripts sharing replication of a previous study open access publication funding sources and conflict of interest statements. Coding was performed by two independent researchers with inter-rater reliability calculated using Krippendorff's alpha.\\\\\\\\rResults: 78 of the 100 reports provided details of study pre-registration and 41% provided evidence of a published protocol. 4% provided accessible open data 8% provided open materials and 1% provided open analysis scripts. 73% of reports were published as open access and no studies were described as replication attempts. 93% of reports declared their sources of funding and 88% provided conflicts of interest statements. A Krippendorff's alpha of 0.73 was obtained across all coding.\\\\\\\\rConclusion: Open data materials analysis and replication attempts are currently rare in physical activity behaviour change intervention reports whereas funding source and conflict of interest declarations are common. Future physical activity research should increase the reproducibility of their methods and results by incorporating more Open Science practices. Copyright © Author(s) (or their employer(s)) 2022. Re-use permitted under CC BY. Published by BMJ.","","","2022","10.1136/bmjsem-2021-001282","","","medline-35722044.pdf","medline-35722044"
"Blockchain-enabled immutable distributed and highly available clinical research activity logging system for federated COVID-19 data analysis from multiple institutions","Kuo T. T., Pham A., Edelson M. E., Kim J., Chan J., Gupta Y., Ohno-Machado L.","Journal of the American Medical Informatics Association","","OBJECTIVE: We aimed to develop a distributed immutable and highly available cross-cloud blockchain system to facilitate federated data analysis activities among multiple institutions.\\\\\\\\rMATERIALS AND METHODS: We preprocessed 9166 COVID-19 Structured Query Language (SQL) code summary statistics and user activity logs from the GitHub repository of the Reliable Response Data Discovery for COVID-19 (R2D2) Consortium. The repository collected local summary statistics from participating institutions and aggregated the global result to a COVID-19-related clinical query previously posted by clinicians on a website. We developed both on-chain and off-chain components to store/query these activity logs and their associated queries/results on a blockchain for immutability transparency and high availability of research communication. We measured run-time efficiency of contract deployment network transactions and confirmed the accuracy of recorded logs compared to a centralized baseline solution.\\\\\\\\rRESULTS: The smart contract deployment took 4.5 s on an average. The time to record an activity log on blockchain was slightly over 2 s versus 5-9 s for baseline. For querying each query took on an average less than 0.4 s on blockchain versus around 2.1 s for baseline.\\\\\\\\rDISCUSSION: The low deployment recording and querying times confirm the feasibility of our cross-cloud blockchain-based federated data analysis system. We have yet to evaluate the system on a larger network with multiple nodes per cloud to consider how to accommodate a surge in activities and to investigate methods to lower querying time as the blockchain grows.\\\\\\\\rCONCLUSION: Blockchain technology can be used to support federated data analysis among multiple institutions. Copyright © The Author(s) 2023. Published by Oxford University Press on behalf of the American Medical Informatics Association.","","","2023","10.1093/jamia/ocad049","","","medline-36916740.pdf","medline-36916740"
"Electronic Lab Notebooks and Experimental Design Assistants","Gerlach B., Untucht C., Stefan A.","Handbook of Experimental Pharmacology","","Documentation of experiments is essential for best research practice and ensures scientific transparency and data integrity. Traditionally the paper lab notebook (pLN) has been employed for documentation of experimental procedures but over the course of the last decades the introduction of electronic tools has changed the research landscape and the way that work is performed. Nowadays almost all data acquisition analysis presentation and archiving are done with electronic tools. The use of electronic tools provides many new possibilities as well as challenges particularly with respect to documentation and data quality. One of the biggest hurdles is the management of data on different devices with a substantial amount of metadata. Transparency and integrity have to be ensured and must be reflected in documentation within LNs. With this in mind electronic LNs (eLN) were introduced to make documentation of experiments more straightforward with the development of enhanced functionality leading gradually to their more widespread use. This chapter gives a general overview of eLNs in the scientific environment with a focus on the advantages of supporting quality and transparency of the research. It provides guidance on adopting an eLN and gives an example on how to set up unique Study-IDs in labs in order to maintain and enhance best practices. Overall the chapter highlights the central role of eLNs in supporting the documentation and reproducibility of experiments. Copyright © The Author(s) 2019.","","","2020","10.1007/164_2019_287","","","medline-31541321.pdf","medline-31541321"
"Review of Research Reporting Guidelines for Radiology Researchers","Cronin P., Rawson J. V.","Academic Radiology","","Prior articles have reviewed reporting guidelines and study evaluation tools for clinical research. However only some of the many available accepted reporting guidelines at the Enhancing the QUAlity and Transparency Of health Research Network have been discussed in previous reports. In this paper we review the key Enhancing the QUAlity and Transparency Of health Research reporting guidelines that have not been previously discussed. The study types include diagnostic and prognostic studies reliability and agreement studies observational studies analytical and descriptive experimental studies quality improvement studies qualitative research health informatics systematic reviews and meta-analyses economic evaluations and mixed methods studies. There are also sections on study protocols and statistical analyses and methods. In each section there is a brief overview of the study type and then the reporting guideline(s) that are most applicable to radiology researchers including radiologists involved in health services research are discussed.","","","2016","10.1016/j.acra.2016.01.004","","","medline-26928069.pdf","medline-26928069"
"Stability of scientific big data sharing mechanism based on two-way principal-agent","Zhang, W. And Zhang, J.","Aims Mathematics","","In the era of big data, facing the data-intensive scientific paradigm shift and the explosion of scientific big data, there is an urgent need for alliance cooperation between heterogeneous research groups to actively open and share scientific big data to support china's economic development, technological innovation and national security. Therefore, the study of scientific big data sharing mechanism has very important practical significance. We think science big data sharing is an ecosystem that is constantly evolving to higher-order ecological evolution. Based on the dual perspectives of psychological contract and contractual contract, the scientific big data sharing strategy evolution mechanism and sharing strategy incentive mechanism are explored .The research finds that the cooperation of scientific research groups is bound by psychological contract and contractual contract;  stochastic evolutionary game has stronger explanatory power for sharing strategy evolution, complementarity is positive indicator, random interference and moral risk are negative indicators;  two-way principal agent can describe alliance members are mutually entrusted, and the shared strategy incentive contract consists of fixed wages and incentive wages, which are proportional to risk. © 2023 the author(s), licensee aims press.","","","2023","10.3934/math.2023955","","","scopus-2-s2.0-85161375955.pdf","scopus-2-s2.0-85161375955"
"Community expectations for research artifacts and evaluation processes","Hermann B., Winter S., Siegmund J., Devanbu P., Cohen M., Zimmermann T.","","","Background. Artifact evaluation has been introduced into the software engineering and programming languages research community with a pilot at ESEC/FSE 2011 and has since then enjoyed a healthy adoption throughout the conference landscape. Objective. In this qualitative study we examine the expectations of the community toward research artifacts and their evaluation processes. Method. We conducted a survey including all members of artifact evaluation committees of major conferences in the software engineering and programming language field since the first pilot and compared the answers to expectations set by calls for artifacts and reviewing guidelines. Results. While we find that some expectations exceed the ones expressed in calls and reviewing guidelines there is no consensus on quality thresholds for artifacts in general. We observe very specific quality expectations for specific artifact types for review and later usage but also a lack of their communication in calls. We also find problematic inconsistencies in the terminology used to express artifact evaluation's most important purpose - replicability. Conclusion. We derive several actionable suggestions which can help to mature artifact evaluation in the inspected community and also to aid its introduction into other communities in computer science. © 2020 ACM.","","","2020","10.1145/3368089.3409767","","","scopus-2-s2.0-85097193422.pdf","scopus-2-s2.0-85097193422"
"A generic methodology for the statistically uniform & comparable evaluation of automated trading platform components","Sokolovsky, A. And Arnaboldi, L.","Expert Systems With Applications","","Introduction: although machine learning approaches have been widely used in the field of finance, to very successful degrees, these approaches remain bespoke to specific investigations and opaque in terms of explainability, comparability, and reproducibility. Objectives: the primary objective of this research was to shed light upon this field by providing a generic methodology that was investigation-agnostic and interpretable to a financial markets’ practitioner, thus enhancing their efficiency, reducing barriers to entry, and increasing the reproducibility of experiments. The proposed methodology is showcased on two automated trading platform components. Namely, price levels, a well-known trading pattern, and a novel 2-step feature extraction method. Methods: this proposed a generic methodology, useable across markets, the methodology relies on hypothesis testing, which is widely applied in other social and scientific disciplines to effectively evaluate the concrete results beyond simple classification accuracy. The first hypothesis was formulated to evaluate whether the selected trading pattern is suitable for use in the machine learning setting. The second hypothesis allows us to systematically assess whether the proposed feature extraction method leads to any statistically significant improvement in the automated trading platform performance. Results: experiments were conducted across, 10 contracts, 3 feature spaces, and 3 rebound configurations (for feature extraction), resulting in 90 experiments. Across the experiments we found that the use of the considered trading pattern in the machine learning setting is only partially supported by statistics, resulting in insignificant effect sizes (rebound 7 - 0.64±1.02, rebound 11 0.38±0.98, and rebound 15 - 1.05±1.16), but allowed the rejection of the null hypothesis based on the outcome of the statistical test. While the results of the proposed 2-step feature extraction looked promising at first sight, statistics did not support this, this demonstrated the usefulness of the proposed methodology. Additionally, we obtained shap values for the considered models, providing insights for adjustments to the feature space. Conclusion: we showcased the generic methodology on a us futures market instrument and provided evidence that with this methodology we could easily obtain informative metrics beyond the more traditional performance and profitability metrics. The interpretability of these results allows the practitioner to construct more effective automated trading pipelines by analysing their strategies using an intuitive and statistically sound methodology. This work is one of the first in applying this rigorous statistically-backed approach to the field of financial markets and we hope this may be a springboard for more research. A full reproducibility package is shared. © 2023 the author(s)","","","2023","10.1016/j.eswa.2023.119836","","","scopus-2-s2.0-85150249736.pdf","scopus-2-s2.0-85150249736"
"The quality of reporting in clinical research: the consort and strobe initiatives","Bolignano, D. And Mattace-Raso, F. And Torino, C. And D'arrigo, G. And Elhafeez, S.a. And Provenzano, F. And Zoccali, C. And Tripepi, G.","Aging Clinical And Experimental Research","","Inaccurate reporting of data hampers the generalizability and the correct interpretation of results of scientific medical papers. The consolidated standards of reporting trials (consort) and strengthening the reporting of observational studies in epidemiology (strobe) initiatives, both included in the enhancing the quality and transparency of health research (equator) international network, have elaborated appropriate guidelines in order to improve the transparence, clearness and completeness of scientific literature. The consort statement consists of a 25 items checklist and a flow-chart diagram which provide guidance to authors on how to report randomized clinical trials. The strobe is a checklist of 22 items which should be addressed when observational studies (case-control, cohort and cross-sectional) are made up. Many editorial committees and prestigious international journals have now embraced these guidelines to improve the quality and methodology of their scientific reports. © 2013 springer international publishing switzerland.","","","2013","10.1007/s40520-013-0007-z","","","scopus-2-s2.0-84887026610.pdf","scopus-2-s2.0-84887026610"
"Observations on the uk transformational government strategy relative to citizen data sharing and privacy","Combe, C.","Transforming Government: People, Process And Policy","","Purpose - one of the key aims of the uk's transformational government strategy is to create a ""joined-up"" government where communications within and between public organisations is improved by the use of information technology. Data sharing is a key enabler of ""joined-up"" government but the implementation of the strategy presents a series of risks. The purpose of this paper is to articulate and assess the nature of those risks in relation to violations of existing laws using the national pupil database (npd) in england as a case study. Design/methodology/approach - the paper investigates examples of violations of eu law relating to rights to privacy of data sharing practices within the uk public sector using an interpretive approach to existing published information. The case of the npd illustrates how certain identified data sharing practices contravene existing laws and exposes this aspect of the transformational government strategy to heightened risk of a legal challenge. Findings - four examples of violations of existing eu laws on privacy are identified from an investigation into the npd for schools in england. The analysis exposes the imbalance between the data sharing practices underpinning the transformational government strategy in the uk and the requirements for fulfilling privacy protection rights to citizens enshrined in eu law. The findings reveal that data sharing practices as a key enabler of the transformational government strategy risks violating existing laws designed to protect privacy. The uk government risks a legal challenge, the outcome of which may seriously undermine the prospects for achieving the stated aim of improving efficiency and effectiveness across the public sector. Research limitations/implications - the paper is largely restricted to the npd for schools in england. The findings would be strengthened by expanding the research into other areas of the public sector where data sharing practices have been implemented. Originality/value - the findings are a significant and timely contribution to understanding the data sharing/privacy tension that ministers and legislators need to address. The work provides an insight into where weaknesses exist within current arrangements that is of value to policymakers, legislators, human rights advocates and government authorities at both central and local levels. © emerald group publishing limited.","","","2009","10.1108/17506160910997892","","","scopus-2-s2.0-70350362715.pdf","scopus-2-s2.0-70350362715"
"Challenges in the evaluation of observational data trustworthiness from a data producers viewpoint (fair+)","Koedel, U. And Schuetze, C. And Fischer, P. And Bussmann, I. And Sauer, P.k. And Nixdorf, E. And Kalbacher, T. And Wichert, V. And Rechid, D. And Bouwer, L.m. And Dietrich, P.","Frontiers In Environmental Science","","Recent discussions in many scientific disciplines stress the necessity of “fair” data. Fair data, however, does not necessarily include information on data trustworthiness, where trustworthiness comprises reliability, validity and provenience/provenance. This opens up the risk of misinterpreting scientific data, even though all criteria of “fair” are fulfilled. Especially applications such as secondary data processing, data blending, and joint interpretation or visualization efforts are affected. This paper intends to start a discussion in the scientific community about how to evaluate, describe, and implement trustworthiness in a standardized data evaluation approach and in its metadata description following the fair principles. It discusses exemplarily different assessment tools regarding soil moisture measurements, data processing and visualization and elaborates on which additional (metadata) information is required to increase the trustworthiness of data for secondary usage. Taking into account the perspectives of data collectors, providers and users, the authors identify three aspects of data trustworthiness that promote efficient data sharing: 1) trustworthiness of the measurement 2) trustworthiness of the data processing and 3) trustworthiness of the data integration and visualization. The paper should be seen as the basis for a community discussion on data trustworthiness for a scientifically correct secondary use of the data. We do not have the intention to replace existing procedures and do not claim completeness of reliable tools and approaches described. Our intention is to discuss several important aspects to assess data trustworthiness based on the data life cycle of soil moisture data as an example. Copyright © 2022 koedel, schuetze, fischer, bussmann, sauer, nixdorf, kalbacher, wichert, rechid, bouwer and dietrich.","","","2022","10.3389/fenvs.2021.772666","","","scopus-2-s2.0-85124087032.pdf","scopus-2-s2.0-85124087032"
"Game over: empower early career researchers to improve research quality","De Herde, V. And Björnmalm, M. And Susi, T.","Insights: The Uksg Journal","","Processes of research evaluation are coming under increasing scrutiny, with detractors arguing that they have adverse effects on research quality, and that they support a research culture of competition to the detriment of collaboration. Based on three personal perspectives, we consider how current systems of research evaluation lock early career researchers and their supervisors into practices that are deemed necessary to progress academic careers within the current evaluation frameworks. We reflect on the main areas in which changes would enable better research practices to evolve;  many align with open science. In particular, we suggest a systemic approach to research evaluation, taking into account its connections to the mechanisms of financial support for the institutions of research and higher education in the broader landscape. We call for more dialogue in the academic world around these issues and believe that empowering early career researchers is key to improving research quality. © 2021 ubiquity press. All rights reserved.","","","2021","10.1629/uksg.548","","","scopus-2-s2.0-85109964563.pdf","scopus-2-s2.0-85109964563"
"Validation and reproducibility of pressure-corrected aortic distensibility measurements using pulse-wave-velocity Doppler ultrasound","Lehmann E. D., Parker J. R., Hopkins K. D., Taylor M. G., Gosling R. G.","Journal of Biomedical Engineering","","A non-invasive Doppler ultrasound technique is described for the assessment of aortic compliance based on the in vivo measurement of pulse wave velocity along the thoraco-abdominal aortic pathway. A structured protocol which has been developed to improve the reproducibility of the technique is validated. A method of correcting for the effect of non-chronic changes in blood pressure on arterial elasticity is considered and applied to compliance measurements performed on 66 normal healthy volunteers. The results of a study to ascertain the overall reproducibility of the method are provided and problems associated with the technique are discussed. Medical disorders such as atherosclerosis diabetes mellitus familial hypercholesterolaemia and growth hormone deficiency have all been shown to affect arterial wall compliance. It is suggested that the in vivo measurement of pressure-corrected aortic distensibility may be a useful non-invasive tool for assessing such patients' susceptibility to atheromatous arterial disease and for monitoring their response to therapy. Measurements in the aorta may be especially pertinent since the natural history of fatty streaks there tends to parallel that in coronary arteries thereby potentially affording a convenient surrogate estimate of coronary heart disease.","","","1993","","","","medline-8320981.pdf","medline-8320981"
"Computational systems biology as an animal-free approach to characterize toxicological effects of persistent organic pollutants","Wu, Q. And Achebouche, R. And Audouze, K.","Altex","","Exposure to persistent organic pollutants (pops), as defined by the stockholm convention, may alter biological systems and cause toxic effects. Computational studies appear to be a relevant approach to increase our understanding of the molecular mechanisms triggered by pops. We investigated the use of a systems toxicology approach to explore the effects of pops on human health. A protein-protein association network (ppan) was developed based on known pop-protein interactions. This model was used to predict protein complexes for several candidate pops, including dicofol, methoxychlor, and perfluorooctanoic acid (pfoa), that are listed or proposed to be listed as pops by the stockholm convention. Integration of multiple data sources (pathways, disease annotations, adverse outcome pathways) involving the identified protein complexes was performed independently in order to reveal putative risk factors for human health. This approach revealed that several systems may be disturbed by these candidate pops, mainly the reproductive, metabolic and nervous systems. This study highlights that a computational systems toxicology approach may help to decipher putative biological mechanisms of poorly studied chemicals and link them to possible adverse effects with the aim to support regulatory assessment and trigger new epidemiological and experimental studies. In order to develop more accurate computational models as alternative methods to animal testing, the next challenge will be to integrate more data according to the findable, accessible, interoperable and reusable (fair) data principles. © the authors, 2020.","","","2020","10.14573/altex.1910161","","","scopus-2-s2.0-85082979276.pdf","scopus-2-s2.0-85082979276"
"Design and implementation of information tracing platform for crop whole industry chain based on csbft-blockchain","Ren, S. And He, Z. And Zhou, Z. And Gu, X. And Xiong, Y. And Yuan, P. And Xu, H.","Nongye Gongcheng Xuebao/Transactions Of The Chinese Society Of Agricultural Engineering","","The safety of agricultural products concerns people's health. To ensure food safety and accountability, it is crucial to establish a credible food traceability system. The blockchain technology can greatly improve the integrity, security and credibility of traceability information of traditional agricultural product traceability system, thanks to its properties such as decentralization, non-tamperability and information traceability. This paper proposes an improved blockchain consensus algorithm, based on the credit-supervisor byzantine fault tolerance (csbft). It mainly includes credit update strategy and supervisor node selection strategy. Various credit update strategies are formulated according to the node types and whether they can actively forward a message, and then the supervisor node selection strategies are made based on the credit of the node. The csbft algorithm uses the supervisor to monitor the behavior of the master node to prevent problems such as sending different messages to different nodes;  while the consensus mechanism of centralized nodes and distributed nodes can improve the supervisory node generating efficiency because the master node does not need to be generated cyclically and it can choose a more reliable node as a supervisory node according to the supervisory node selection strategy. To prove the effectiveness of csbft algorithm, the paper uses the common transfer transaction information as experimental data and the experiments were repeated ten times to compare the consensus delays of pbft (practical byzantine fault tolerance), mbft and csbft with the transaction numbers of 5, 10, 20 and 50 respectively. The average of 10 repeated experiments is used as the final statistical value and the result proves that csbft has higher robustness, lower consensus delay and higher safety. This paper studied and analyzed the information flow of the whole industrial chain of crops from agricultural product purchase, planting management, processing and production, logistics and transportation to grain sales, to build a blockchain alliance chain based on csbft. It analyzed, designed and realized the whole industrial chain information traceability platform based on embedded csbft, via object-oriented software engineering method. The platform can automatically save the key up-chain information through pre-designed smart contracts to generate corresponding traceability codes for consumers to query. Compared with the traditional food traceability system, the csbft algorithm endows the platform with higher security and less delay in information chaining. Future research on data privacy protection will be conducted. To protect the data privacy, users of various levels in the whole industrial chain hesitate to share their data. Therefore, how to collect and share the information without leaking the private data is the future research direction. © 2020, editorial department of the transactions of the chinese society of agricultural engineering. All right reserved.","","","2020","10.11975/j.issn.1002-6819.2020.03.034","","","scopus-2-s2.0-85083338430.pdf","scopus-2-s2.0-85083338430"
"Structural under-reporting of informed consent data handling and sharing ethical approval and application of Open Science principles as proxies for study quality conduct in COVID-19 research: a systematic scoping review","Wilmes N., Hendriks C. W. E., Viets C. T. A., Cornelissen Sjwm, van Mook Wnka, Cox-Brinkman J., Celi L. A., Martinez-Martin N., Gichoya J. W., Watkins C., Bakhshi-Raiez F., Wynants L., van der Horst I. C. C., van Bussel B. C. T.","BMJ Global Health","","BACKGROUND: The COVID-19 pandemic required science to provide answers rapidly to combat the outbreak. Hence the reproducibility and quality of conducting research may have been threatened particularly regarding privacy and data protection in varying ways around the globe. The objective was to investigate aspects of reporting informed consent and data handling as proxies for study quality conduct.\\\\\\\\rMETHODS: A systematic scoping review was performed by searching PubMed and Embase. The search was performed on November 8th 2020. Studies with hospitalised patients diagnosed with COVID-19 over 18 years old were eligible for inclusion. With a focus on informed consent data were extracted on the study design prestudy protocol registration ethical approval data anonymisation data sharing and data transfer as proxies for study quality. For reasons of comparison data regarding country income level study location and journal impact factor were also collected.\\\\\\\\rRESULTS: 972 studies were included. 21.3% of studies reported informed consent 42.6% reported waivers of consent 31.4% did not report consent information and 4.7% mentioned other types of consent. Informed consent reporting was highest in clinical trials (94.6%) and lowest in retrospective cohort studies (15.0%). The reporting of consent versus no consent did not differ significantly by journal impact factor (p=0.159). 16.8% of studies reported a prestudy protocol registration or design. Ethical approval was described in 90.9% of studies. Information on anonymisation was provided in 17.0% of studies. In 257 multicentre studies 1.2% reported on data sharing agreements and none reported on Findable Accessible Interoperable and Reusable data principles. 1.2% reported on open data. Consent was most often reported in the Middle East (42.4%) and least often in North America (4.7%). Only one report originated from a low-income country.\\\\\\\\rDISCUSSION: Informed consent and aspects of data handling and sharing were under-reported in publications concerning COVID-19 and differed between countries which strains study quality conduct when in dire need of answers. Copyright © Author(s) (or their employer(s)) 2023. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ.","","","2023","10.1136/bmjgh-2023-012007","","","medline-37257937.pdf","medline-37257937"
"Strengthen the process report of clinical trials promote full transparency of clinical trials. [Chinese]","Dong C., Yan X., Tian R., Bian Z., Yao C.","Chinese Journal of Evidence-Based Medicine","","The concept of clinical trial transparency has been promoted for more than 40 years. The act of clinical trial registration report guidelines development and data sharing has has been strongly pushed forward and become a common practice. The clinical trial process being the key procedure of trial operation and quality control determines the accuracy of the results. However the process report of clinical trials is insufficient. In this article we summarize the importance of clinical trial process report and provide corresponding suggestions. We propose that medical journals reporting guidelines developers and clinical trial registration platforms should work together to strengthen the process report of clinical trials and promote full transparency of clinical trials. Copyright © 2018 West China University of Medical Science. All rights reserved.","","","2018","10.7507/1672-2531.201806071","","","unknown-1414.pdf","unknown-1414"
"In data science, take nothing on faith","Kobielus, J.","Ibm Data Management Magazine","","Adopting a rigid regimen is required for selection of reproducible computational findings. There is a list of specific data and analytic governance rules for computational scientists to follow to ensure reproducibility. For every result, scientists must keep track of how it was produced. They should avoid manual data manipulation steps. Archive the exact versions of all external programs used. Version control all custom scripts. Computer scientists must record all intermediate results, when possible, in standardized formats. For analyses that include randomness, note underlying random seeds. They must always store raw data behind plots;  generate hierarchical analysis output, allowing layers of increasing detail to be inspected. They must also connect textual statements to underlying results and provide public access to scripts, runs, and results.","","","2014","","","","scopus-2-s2.0-84904314987.pdf","scopus-2-s2.0-84904314987"
"Randomized Clinical Trials of Machine Learning Interventions in Health Care: A Systematic Review","Plana D., Shung D. L., Grimshaw A. A., Saraf A., Sung J. J. Y., Kann B. H.","JAMA Network Open","","Importance: Despite the potential of machine learning to improve multiple aspects of patient care barriers to clinical adoption remain. Randomized clinical trials (RCTs) are often a prerequisite to large-scale clinical adoption of an intervention and important questions remain regarding how machine learning interventions are being incorporated into clinical trials in health care.\\\\\\\\rObjective: To systematically examine the design reporting standards risk of bias and inclusivity of RCTs for medical machine learning interventions.\\\\\\\\rEvidence Review: In this systematic review the Cochrane Library Google Scholar Ovid Embase Ovid MEDLINE PubMed Scopus and Web of Science Core Collection online databases were searched and citation chasing was done to find relevant articles published from the inception of each database to October 15 2021. Search terms for machine learning clinical decision-making and RCTs were used. Exclusion criteria included implementation of a non-RCT design absence of original data and evaluation of nonclinical interventions. Data were extracted from published articles. Trial characteristics including primary intervention demographics adherence to the CONSORT-AI reporting guideline and Cochrane risk of bias were analyzed.\\\\\\\\rFindings: Literature search yielded 19737 articles of which 41 RCTs involved a median of 294 participants (range 17-2488 participants). A total of 16 RCTS (39%) were published in 2021 21 (51%) were conducted at single sites and 15 (37%) involved endoscopy. No trials adhered to all CONSORT-AI standards. Common reasons for nonadherence were not assessing poor-quality or unavailable input data (38 trials [93%]) not analyzing performance errors (38 [93%]) and not including a statement regarding code or algorithm availability (37 [90%]). Overall risk of bias was high in 7 trials (17%). Of 11 trials (27%) that reported race and ethnicity data the median proportion of participants from underrepresented minority groups was 21% (range 0%-51%).\\\\\\\\rConclusions and Relevance: This systematic review found that despite the large number of medical machine learning-based algorithms in development few RCTs for these technologies have been conducted. Among published RCTs there was high variability in adherence to reporting standards and risk of bias and a lack of participants from underrepresented minority groups. These findings merit attention and should be considered in future RCT design and reporting.","","","2022","10.1001/jamanetworkopen.2022.33946","","","medline-36173632.pdf","medline-36173632"
